,userId,movieId,tag,timestamp
366,62,8972,leonardo DiCarpio,1526079025
367,62,8972,survival,1526079019
368,62,8972,tom hardy,1526079029
369,62,8972,visually appealing,1526079038
370,62,9283,building a family,1526076353
371,62,9283,creative,1526076341
372,62,9283,freedom,1526076339
373,62,9283,good writing,1526076350
374,62,9283,individualism,1526076344
375,62,9283,Viggo Mortensen,1526076342
376,62,9443,action,1528152295
377,62,9443,dark hero,1528152291
378,62,9443,gun tactics,1528152287
379,62,9443,hitman,1528152293
380,62,9443,Keanu Reeves,1528152284
381,62,9443,organized crime,1528152289
382,62,9443,secret society,1528152282
383,62,9552,Dystopia,1525637341
384,62,9552,future,1525637343
385,62,9552,interesting,1525637346
386,62,9552,jon hamm,1525637384
387,62,9552,thought provoking,1525637344
388,62,9618,Action,1528934538
389,62,9618,Comedy,1528934534
390,62,9618,Dwayne Johnson,1528934540
391,62,9618,funny,1528934536
392,62,9663,Comedy,1526244689
393,62,9663,funny,1526244688
394,62,9663,Rachel McAdams,1526244709
395,62,9674,adventure,1528024900
396,62,9674,Alicia Vikander,1528024914
397,62,9674,video game adaptation,1528024898
398,62,9691,Josh Brolin,1527274096
399,62,9691,Ryan Reynolds,1527274092
400,62,9691,sarcasm,1527274090
401,62,9692,Emilia Clarke,1528934560
402,62,9692,star wars,1528934552
403,63,224,classic,1443199698
404,63,224,space action,1443199710
405,76,224,action,1439165594
406,76,224,sci-fi,1439165588
407,103,224,EPIC,1431954312
408,103,224,great soundtrack,1431954337
409,103,257,good dialogue,1431954555
410,103,257,great soundtrack,1431954555
411,103,257,non-linear,1431954555
412,106,3569,Everything you want is here,1467566944
413,106,8278,adventure,1467566979
414,112,224,classic sci-fi,1442535682
415,112,224,engrossing adventure,1442535673
416,112,224,EPIC,1442535666
417,119,224,classic,1435942530
418,119,224,Nerd,1435942520
419,119,8105,animation,1436563067
420,119,8105,funny,1436563067
421,119,8105,stone age,1436563067
422,119,8519,action,1437763143
423,119,8519,killer,1437763143
424,119,8519,widows/widowers,1437763143
425,119,8528,animation,1435944890
426,119,8528,kids,1435944890
427,119,8528,robots,1435944890
428,119,8632,action,1438439306
429,119,8632,murder,1438439306
430,119,8632,police,1438439306
431,125,1292,Kevin Costner,1474483317
432,125,1292,Post apocalyptic,1474483320
433,125,1787,dark comedy,1474382225
434,125,1787,dark humor,1474382223
435,125,2300,irreverent,1474592072
436,125,2300,jay and silent bob,1474592004
437,125,2300,Kevin Smith,1474592000
438,125,2300,satire,1474591997
439,125,3686,irreverent,1474592207
440,125,4696,based on a book,1474381749
441,125,4696,bloody,1474381755
442,125,4696,brutal,1474381612
443,125,4696,controversial,1474381812
444,125,4696,dystopia,1474381779
445,125,4696,goretastic,1474381786
446,125,4696,satire,1474381739
447,125,4696,social commentary,1474381788
448,125,4696,survival,1474381609
449,125,4696,violence,1474381745
450,125,4842,alternate reality,1474381441
451,125,4842,sci-fi,1474381448
452,125,4842,science fiction,1474381455
453,125,4842,time travel,1474381439
454,125,5360,brutal,1474382001
455,125,5360,clever,1474382019
456,125,5360,Disturbing,1474382015
457,125,5360,great ending,1474381987
458,125,5360,mindfuck,1474381982
459,125,5360,surprise ending,1474381973
460,125,5360,suspense,1474381994
461,125,5388,cruel characters,1474381529
462,125,6087,brutality,1474381492
463,125,6680,dark humor,1474381561
464,125,6797,threesome,1474591817
465,125,6848,Seth Rogen,1474592476
466,125,6848,Sexual Humor,1474592473
467,125,6984,Seth Rogen,1474382123
468,125,8070,embarassing scenes,1474377075
469,125,8070,offensive,1474377060
470,125,8070,R language,1474377035
471,125,8070,sarcasm,1474377015
472,125,8070,satire,1474381901
473,125,9238,80's,1474469700
474,125,9279,Crude humor,1474382035
475,125,9279,mindfuck,1474382087
476,125,9279,sarcasm,1474382053
477,125,9279,satire,1474382047
478,125,9279,Vulgar,1474382100
479,132,2654,sofia coppola,1163148016
480,132,4321,John Cusack,1161800041
481,132,4346,Ewan McGregor,1161799885
482,132,4346,Renee Zellweger,1161799951
483,138,6715,jackie chan,1222676394
484,138,6715,kung fu,1222676405
485,161,6438,Something for everyone in this one... saw it without and plan on seeing it with kids!,1176498861
486,166,254,assassin,1188774484
487,166,254,Jean Reno,1188774487
488,166,6517,assassin,1188774519
489,166,6517,assassin-in-training (scene),1188774517
490,166,6517,espionage,1188774515
491,166,6517,Robert Ludlum,1188774524
492,167,92,test tag,1154718872
493,177,8528,feel-good,1435523876
494,177,8528,fun family movie,1435523876
495,177,8528,very funny,1435523876
496,184,1944,black and white,1537094307
497,184,1944,Christopher Nolan,1537094326
498,184,1944,directorial debut,1537094323
499,184,1944,mindfuck,1537094375
500,184,1944,not linear,1537094318
501,184,1944,Twist Ending,1537094309
502,184,2832,action,1537094381
503,184,2832,comic book,1537094359
504,184,2832,hugh jackman,1537094370
505,184,2832,marvel,1537094366
506,184,2832,superhero,1537094354
507,184,3136,dark,1537094453
508,184,3136,Mindfuck,1537094464
509,184,3136,nonlinear,1537094445
510,184,3136,psychology,1537094448
511,184,3136,twist ending,1537094447
512,184,3569,alan rickman,1537094576
513,184,3569,harry potter,1537094544
514,184,3569,humorous,1537094550
515,184,3569,Magic,1537094530
516,184,3834,atmospheric,1537094680
517,184,3834,insomnia,1537094688
518,184,3834,thought-provoking,1537094685
519,184,4292,amazing artwork,1537094506
520,184,4292,anime,1537094487
521,184,4292,sci-fi,1537094503
522,184,5608,anime,1537094261
523,184,5608,end of the world,1537094269
524,184,5608,epic,1537094270
525,184,5608,mecha,1537094278
526,184,5608,psychology,1537094263
527,184,9714,anime,1537098582
528,184,9714,comedy,1537098587
529,184,9714,gintama,1537098603
530,184,9714,remaster,1537098592
531,193,224,classic sci-fi,1435856940
532,193,224,space action,1435856955
533,193,224,space epic,1435856950
534,193,3557,atmospheric,1435857150
535,193,3557,cult film,1435857131
536,193,3557,dreamlike,1435857139
537,193,3557,hallucinatory,1435857144
538,193,3557,psychological,1435857147
539,193,3557,surreal,1435857128
540,193,3557,time travel,1435857135
541,193,4787,dreamlike,1435857017
542,193,4787,sentimental,1435857038
543,193,4787,surreal,1435857020
544,193,4787,Tim Burton,1435857024
545,193,4900,alternate reality,1435857168
546,193,4900,memory,1435857171
547,193,4900,thought-provoking,1435857163
548,193,8008,cinematography,1435857101
549,193,8008,India,1435857092
550,193,8008,surreal,1435857076
551,205,224,oldie but goodie,1519899101
552,205,224,sci-fi,1519899078
553,205,224,Star Wars,1519899108
554,226,4634,big wave,1160681362
555,226,4634,surfing,1160681362
556,226,6314,ummarti2006,1161615435
557,256,8706,funny,1447532592
558,256,8706,high school,1447532575
559,274,6999,comic book,1241762577
560,288,7020,Notable Nudity,1150988077
561,289,2,moldy,1143424860
562,289,2,old,1143424860
563,289,461,moving,1143424895
564,289,838,predictable,1143424846
565,291,6388,a clever chef rat,1453051551
566,291,6388,inspirational,1453051559
567,291,8124,animation,1453135047
568,291,8599,hope,1453135079
569,300,4522,atmospheric,1425352343
570,305,3012,drugs,1462919721
571,305,3635,mathematics,1464428783
572,305,4402,zombies,1525274359
573,305,4646,DEPRESSING,1462398032
574,305,5253,stupid,1520707078
575,305,5938,predictable,1520284921
576,305,6590,Favelas,1462919777
577,305,7483,black comedy,1518811477
578,318,613,based on a book,1266408710
579,318,613,dark comedy,1266408707
580,318,613,narrated,1266408703
581,318,3384,reciprocal spectator,1416086512
582,318,3446,reciprocal spectator,1416086490
583,318,4365,documentary,1315333136
584,318,30892,Animation,1240158590
585,318,30892,Documentary,1240158551
586,318,30892,Henry Darger,1240158560
587,318,6309,the catholic church is the most corrupt organization in history,1276006189
588,318,6892,childish naivity,1242160404
589,318,6892,friendship,1242160427
590,318,7022,adventure,1266408634
591,318,7022,Bechdel Test:Fail,1266408641
592,318,7022,cartoon,1266408638
593,318,7022,children,1266408643
594,318,7022,computer animation,1266408645
595,318,7022,divorce,1266408656
596,318,7022,dogs,1266408658
597,318,7022,dreams,1266408662
598,318,7022,Pixar,1266408675
599,318,7132,Narrative pisstake,1426783741
600,318,7426,american idolatry,1299452954
601,318,7466,atmospheric,1300485463
602,318,7466,Coen Brothers,1300485477
603,318,7466,Jeff Bridges,1300485479
604,318,7466,Matt Damon,1300485480
605,318,7466,predictable,1300485405
606,318,7720,celebrity fetishism,1422524320
607,318,7720,mediacentralism,1422524320
608,318,7720,system holism,1422524320
609,318,7938,city politics,1421145735
610,318,7938,italy,1421145735
611,318,7938,political right versus left,1421145735
612,318,8408,Creature Feature,1414693918
613,318,8603,documentary,1420400992
614,318,8603,music industry,1420400992
615,318,8603,remix culture,1420400992
616,318,8722,film history,1423222565
617,318,8722,poetic,1423222565
618,318,8722,representation of children,1423222565
619,319,322,Disney,1461351898
620,319,322,Disney animated feature,1461351908
621,319,322,Oscar (Best Music - Original Score),1461351919
622,327,986,music,1234790068
623,327,1403,Ben Stiller,1234789755
624,327,1970,comic book,1234789098
625,327,2601,music,1234788257
626,327,2903,music,1234788979
627,327,5253,awesome,1234789177
628,327,6405,british comedy,1234789115
629,336,0,pixar,1139045764
630,336,126,superhero,1139045840
631,336,484,knights,1139045825
632,336,944,highschool,1139046768
633,336,5834,cult,1139046748
634,336,5891,boksdrama,1139046203
635,336,5922,stiller,1139046811
636,336,5968,wapendrama,1139046289
637,336,5988,animation,1139047294
638,336,6008,sisters,1139047262
639,341,224,ROBOTS AND ANDROIDS,1439750956
640,341,224,space,1439750961
641,356,1603,post-college,1229142995
642,356,5979,restaurant,1229142458
643,356,6051,transvestite,1229140689
644,356,6168,satire,1229140863
645,356,6819,dark comedy,1228073481
646,357,35,chick flick,1348627867
647,357,35,funny,1348627869
648,357,35,Paul Rudd,1348627871
649,357,35,quotable,1348627873
650,357,35,seen more than once,1348627878
651,357,809,Amazing Cinematography,1348627235
652,357,809,Leonardo DiCaprio,1348627233
653,357,809,shakespeare,1348627264
654,357,809,updated classics,1348627243
655,357,2077,Atmospheric,1348626902
656,357,2077,Bruce Willis,1348626919
657,357,2077,ghosts,1348626904
658,357,2077,imdb top 250,1348626908
659,357,2077,mindfuck,1348626910
660,357,2077,stylized,1348626915
661,357,2077,twist ending,1348626913
662,357,3229,android(s)/cyborg(s),1348628642
663,357,3229,artificial intelligence,1348628638
664,357,3229,Bittersweet,1348628628
665,357,3229,Steven Spielberg,1348628635
666,357,3885,cinematography,1348627174
667,357,3885,Tom Hanks,1348627179
668,357,4744,Bette Davis,1348628505
669,357,4744,Oscar (Best Actress),1348628502
670,357,4930,Mark Ruffalo,1348627960
671,357,4935,clever,1348627907
672,357,4935,High School,1348627902
673,357,4935,lesbian subtext,1348627909
674,357,6298,Leonardo DiCaprio,1348627149
675,357,6298,suspense,1348627152
676,357,6298,twist ending,1348627154
677,357,6298,undercover cop,1348627156
678,357,6540,Christian Bale,1348627195
679,357,6576,Casey Affleck,1348627116
680,357,6576,great performances,1348627127
681,357,6576,twist,1348627131
682,357,7749,ending,1348626941
683,357,7750,Anne Hathaway,1348626758
684,357,7750,Christian Bale,1348626755
685,357,7750,Christopher Nolan,1348626760
686,357,7750,comic book,1348626775
687,357,7750,great ending,1348626779
688,357,7750,Morgan Freeman,1348626766
689,357,7750,political commentary,1348626786
690,357,7750,superhero,1348626790
691,419,8038,Afghanistan,1362867327
692,419,8038,American propaganda,1362867290
693,419,8038,assassination,1362867308
694,419,8038,military,1362867315
695,419,8038,terrorism,1362867303
696,424,31,time travel,1457901872
697,424,43,mystery,1457842470
698,424,43,twist ending,1457842458
699,424,46,mindfuck,1457842328
700,424,46,suspense,1457842315
701,424,46,thriller,1457842332
702,424,46,tricky,1457842340
703,424,46,twist ending,1457842306
704,424,120,addiction,1457901627
705,424,120,heroin,1457901631
706,424,120,Leonardo DiCaprio,1457901625
707,424,120,Mark Wahlberg,1457901624
708,424,147,controversial,1457901665
709,424,147,New York City,1457901671
710,424,147,Nudity (Full Frontal),1457901668
711,424,190,cynical,1457844066
712,424,190,hilarious,1457844086
713,424,190,independent film,1457844084
714,424,190,quirky,1457844073
715,424,190,witty,1457844080
716,424,224,classic sci-fi,1457900772
717,424,224,sci-fi,1457900766
718,424,224,space adventure,1457900770
719,424,224,Star Wars,1457900775
720,424,249,brutality,1457846184
721,424,249,controversial,1457846195
722,424,249,dark comedy,1457846180
723,424,249,psychedelic,1457846191
724,424,249,satire,1457846198
725,424,249,stylized,1457846189
726,424,257,cult film,1457844546
727,424,257,drugs,1457844550
728,424,257,Quentin Tarantino,1457844541
729,424,257,Tarantino,1457844557
730,424,322,soundtrack,1457845497
731,424,461,thought-provoking,1457901041
732,424,474,sci-fi,1457900918
733,424,507,apocalypse,1457844854
734,424,507,Arnold Schwarzenegger,1457844841
735,424,507,nuclear war,1457844861
736,424,507,sci-fi,1457844847
737,424,507,Suspense,1457844864
738,424,507,time travel,1457844843
739,424,520,based on a true story,1457900882
740,424,520,dark comedy,1457900870
741,424,520,KIDNAPPING,1457900877
742,424,520,Steve Buscemi,1457900865
743,424,533,edward norton,1457843774
744,424,533,psychology,1457843776
745,424,533,suspense,1457843782
746,424,533,thought-provoking,1457843780
747,424,533,twist ending,1457843771
748,424,827,ensemble cast,1457844739
749,424,827,nonlinear,1457844742
750,424,827,Quentin Tarantino,1457844729
751,424,827,stylized,1457844737
752,424,849,freedom of expression,1457845558
753,424,862,british comedy,1457901498
754,424,862,Monty Python,1457901496
755,424,895,emotional,1457843688
756,424,895,jack nicholson,1457843684
757,424,899,adventure,1457901129
758,424,899,archaeology,1457901464
759,424,899,indiana jones,1457901132
760,424,899,Steven Spielberg,1457901466
761,424,899,treasure hunt,1457901471
762,424,901,action,1457901258
763,424,901,aliens,1457901252
764,424,901,horror,1457901265
765,424,901,sci-fi,1457901245
766,424,901,space,1457901261
767,424,901,space craft,1457901274
768,424,901,SPACE TRAVEL,1457901269
769,424,901,suspense,1457901256
770,424,919,Alfred Hitchcock,1457902455
771,424,919,psychology,1457902459
772,424,919,suspenseful,1457902452
773,424,919,tense,1457902461
774,424,938,Action,1457901308
775,424,938,artificial intelligence,1457901313
776,424,938,robots,1457901305
777,424,938,Sci-Fi,1457901302
778,424,938,special effects,1457901322
779,424,938,tense,1457901319
780,424,938,time travel,1457901300
781,424,956,atmospheric,1457843344
782,424,956,disturbing,1457843347
783,424,956,Horror,1457843352
784,424,956,jack nicholson,1457843340
785,424,956,masterpiece,1457843354
786,424,956,psychological,1457843342
787,424,956,Stanley Kubrick,1457843338
788,424,956,suspense,1457843361
789,424,1030,horror,1457846257
790,424,1030,Juliette Lewis,1457846244
791,424,1030,Martin Scorsese,1457846252
792,424,1030,Robert De Niro,1457846254
793,424,1223,mindfuck,1457845252
794,424,1223,Mystery,1457845249
795,424,1223,plot twist,1457845255
796,424,1223,psychological,1457845247
797,424,1223,suspense,1457845258
798,424,1223,twist ending,1457845244
799,424,1283,inspirational,1457844971
