,userId,movieId,rating,timestamp
136,1,1594,5.0,964982791
137,1,1596,5.0,964982791
138,1,1598,5.0,964982838
139,1,1600,4.0,964981725
140,1,1616,5.0,964981710
141,1,1627,4.0,964981680
142,1,1643,4.0,964981710
143,1,1673,2.0,964981775
144,1,1686,4.0,964982989
145,1,1690,4.0,964982310
146,1,1703,5.0,964983664
147,1,1733,5.0,964983263
148,1,1742,2.0,964983546
149,1,1754,5.0,964983861
150,1,1767,4.0,964982462
151,1,1787,5.0,964983123
152,1,1789,2.0,964983094
153,1,1795,5.0,964981093
154,1,1805,4.0,964982310
155,1,1813,3.0,964982513
156,1,1825,5.0,964982242
157,1,1841,4.0,964982620
158,1,1849,5.0,964983414
159,1,1857,5.0,964982588
160,1,1865,4.0,964984169
161,1,1873,4.0,965719662
162,1,1882,5.0,964981278
163,1,1903,3.0,964982328
164,1,1904,5.0,964982242
165,1,1916,5.0,964981265
166,1,1938,5.0,964981888
167,1,1945,5.0,964983000
168,1,1956,5.0,964981144
169,1,1970,4.0,964983080
170,1,1971,2.0,964982588
171,1,1978,4.0,964980523
172,1,1985,4.0,964982377
173,1,1986,5.0,964982620
174,1,1989,4.0,964983393
175,1,1990,4.0,964983414
176,1,1993,5.0,964983393
177,1,1996,3.0,964983426
178,1,2019,5.0,964981855
179,1,2027,5.0,964980985
180,1,2037,5.0,964983414
181,1,2076,5.0,964982703
182,1,2102,4.0,964981710
183,1,2125,4.0,964980523
184,1,2144,5.0,964980868
185,1,2156,5.0,964981680
186,1,2181,5.0,964982703
187,1,2192,4.0,964982290
188,1,2214,5.0,964981872
189,1,2216,5.0,964982176
190,1,2217,5.0,964982191
191,1,2218,5.0,964981888
192,1,2224,5.0,964983282
193,1,2246,4.0,964983034
194,1,2248,5.0,964982495
195,1,2252,5.0,964982271
196,1,2254,5.0,964982242
197,1,2257,4.0,964980896
198,1,2284,5.0,964983762
199,1,2285,5.0,964982791
200,1,2300,5.0,964981208
201,1,2301,5.0,964984086
202,1,2308,4.0,964981872
203,1,2370,5.0,964983873
204,1,2386,4.0,964982495
205,1,2392,1.0,964983504
206,1,2429,3.0,964981093
207,1,2432,3.0,964983108
208,1,2438,5.0,964981107
209,1,2458,5.0,964983536
210,1,2523,5.0,964983484
211,1,2568,4.0,964981799
212,1,2569,4.0,964981799
213,1,2570,5.0,964982328
214,1,2576,5.0,964984054
215,1,2578,5.0,964981144
216,1,2599,4.0,964981725
217,1,2604,4.0,964981775
218,1,2632,4.0,964982271
219,1,2670,5.0,964980668
220,1,2692,4.0,964980683
221,1,2709,4.0,964982271
222,1,2729,5.0,964981589
223,1,2760,5.0,964983737
224,1,2761,5.0,964981909
225,1,2784,5.0,964982363
226,1,2794,4.0,964982417
227,1,2798,4.0,964980694
228,1,2832,5.0,964981855
229,1,2843,4.0,964981220
230,1,2987,4.0,964982903
231,1,3668,5.0,964984002
232,2,277,3.0,1445714835
233,2,291,4.0,1445715029
234,2,1283,4.5,1445715228
235,2,2670,4.0,1445714885
236,2,4607,4.0,1445714952
237,2,5294,3.5,1445714960
238,2,6236,4.0,1445715013
239,2,6298,4.0,1445715064
240,2,6693,4.5,1445715141
241,2,6784,5.0,1445714980
242,2,6993,4.5,1445715154
243,2,7137,3.0,1445714974
244,2,7241,4.0,1445714926
245,2,7306,3.0,1445714941
246,2,7355,4.0,1445714841
247,2,7398,4.5,1445715340
248,2,7419,5.0,1445715172
249,2,7572,4.0,1445715166
250,2,7679,5.0,1445715189
251,2,7750,3.5,1445714891
252,2,7758,2.5,1445714938
253,2,8045,3.5,1445714874
254,2,8287,5.0,1445714966
255,2,8358,3.0,1445715145
256,2,8448,4.0,1445714882
257,2,8491,2.0,1445715276
258,2,8532,3.5,1445714854
259,2,8663,5.0,1445715272
260,2,8810,5.0,1445714851
261,3,30,0.5,1306463578
262,3,461,0.5,1306464275
263,3,545,0.5,1306463619
264,3,565,0.5,1306464228
265,3,585,0.5,1306463595
266,3,656,5.0,1306463611
267,3,696,0.5,1306463567
268,3,831,0.5,1306463627
269,3,852,0.5,1306464216
270,3,961,0.5,1306463569
271,3,970,0.5,1306463624
272,3,973,3.5,1306463323
273,3,999,0.5,1306464189
274,3,1053,3.0,1306463561
275,3,1189,4.5,1306464003
276,3,1492,0.5,1306464175
277,3,1543,0.5,1306463572
278,3,1552,0.5,1306464261
279,3,1566,2.0,1306463559
280,3,1700,4.0,1306463631
281,3,1823,0.5,1306464293
282,3,2140,5.0,1306463925
283,3,2278,4.5,1306464054
284,3,2414,0.5,1306463638
285,3,2761,5.0,1306463603
286,3,2941,0.5,1306464245
287,3,3330,5.0,1306463770
288,3,3661,0.5,1306464284
289,3,3729,5.0,1306463718
290,3,4039,5.0,1306463708
291,3,4044,4.5,1306464021
292,3,4116,5.0,1306463825
293,3,4267,0.5,1306464204
294,3,4588,5.0,1306463670
295,3,5042,4.5,1306464036
296,3,5070,5.0,1306463684
297,3,5491,4.5,1306463993
298,3,7097,5.0,1306463815
299,3,7168,0.5,1306464164
300,4,20,3.0,986935199
301,4,31,2.0,945173447
302,4,41,3.0,986935047
303,4,43,2.0,945173425
304,4,47,3.0,964622786
305,4,52,3.0,964538444
306,4,94,4.0,986848784
307,4,108,5.0,964622758
308,4,109,1.0,986848920
309,4,135,5.0,945078571
310,4,143,3.0,945078428
311,4,148,5.0,964622565
312,4,161,2.0,945079259
313,4,183,5.0,945079078
314,4,189,1.0,945629040
315,4,198,5.0,964622684
316,4,201,2.0,945173513
317,4,211,3.0,986848894
318,4,224,5.0,945079259
319,4,228,5.0,964538468
320,4,257,1.0,945173350
321,4,278,5.0,945079182
322,4,300,5.0,964538500
323,4,303,4.0,945629063
324,4,306,4.0,964622786
325,4,309,3.0,986934901
326,4,315,3.0,964623306
327,4,326,4.0,945078690
328,4,361,2.0,945078467
329,4,384,1.0,986934915
330,4,391,2.0,986848828
331,4,398,5.0,945079259
332,4,413,5.0,945174290
333,4,429,5.0,945079872
334,4,444,1.0,945079106
335,4,471,5.0,945078636
336,4,472,1.0,964538832
337,4,485,2.0,945079301
338,4,506,4.0,945079670
339,4,510,5.0,964539986
340,4,512,3.0,986848609
341,4,515,2.0,945078587
342,4,520,5.0,964540008
343,4,546,3.0,945079906
344,4,577,4.0,986935230
345,4,604,3.0,945078601
346,4,628,4.0,945079106
347,4,676,4.0,964622714
348,4,680,5.0,964623347
349,4,681,4.0,945079653
350,4,684,4.0,945078446
351,4,686,4.0,945079837
352,4,690,5.0,945173902
353,4,692,5.0,945173989
354,4,694,5.0,945173902
355,4,696,5.0,945079670
356,4,701,5.0,945079521
357,4,702,5.0,945173602
358,4,711,5.0,964538571
359,4,718,3.0,986849085
360,4,783,4.0,945079232
361,4,799,5.0,945173654
362,4,808,3.0,964540578
363,4,810,2.0,986934819
364,4,815,4.0,945079483
365,4,816,5.0,945173692
366,4,818,2.0,945078946
367,4,819,5.0,986934696
368,4,823,5.0,945079259
369,4,825,5.0,964539723
370,4,832,3.0,964538500
371,4,839,5.0,964539723
372,4,862,5.0,986934625
373,4,883,4.0,964539180
374,4,885,1.0,964778513
375,4,890,5.0,964538500
376,4,897,5.0,964538763
377,4,898,5.0,964538763
378,4,899,3.0,964538728
379,4,900,2.0,945078967
380,4,904,5.0,945174025
381,4,911,1.0,964539205
382,4,913,4.0,945079729
383,4,919,4.0,964539961
384,4,925,4.0,964539326
385,4,948,5.0,945174008
386,4,957,4.0,964538728
387,4,963,4.0,964622684
388,4,964,4.0,986849037
389,4,977,2.0,986934832
390,4,980,5.0,945079653
391,4,981,5.0,945078690
392,4,986,4.0,945079653
393,4,989,4.0,964538763
394,4,1001,3.0,945078467
395,4,1070,1.0,945173766
396,4,1112,5.0,945079767
397,4,1123,4.0,945173492
398,4,1145,4.0,964622830
399,4,1153,4.0,945079790
400,4,1182,3.0,986935244
401,4,1198,1.0,945079906
402,4,1217,2.0,945079837
403,4,1231,4.0,964622758
404,4,1283,1.0,945629015
405,4,1289,4.0,945079956
406,4,1297,4.0,945079889
407,4,1298,5.0,945079143
408,4,1299,3.0,964539357
409,4,1347,5.0,945174134
410,4,1362,2.0,986849001
411,4,1373,4.0,964622642
412,4,1375,3.0,964622617
413,4,1380,2.0,964539431
414,4,1383,4.0,945629179
415,4,1389,3.0,964540505
416,4,1395,4.0,964622714
417,4,1396,1.0,986934786
418,4,1403,3.0,986934870
419,4,1423,5.0,945079653
420,4,1442,2.0,964622684
421,4,1443,5.0,945078967
422,4,1444,4.0,986934786
423,4,1493,2.0,945078690
424,4,1540,4.0,945079052
425,4,1542,5.0,945079521
426,4,1570,4.0,986935016
427,4,1602,3.0,986935328
428,4,1607,5.0,986934738
429,4,1627,5.0,964539855
430,4,1639,5.0,945174008
431,4,1649,4.0,945079729
432,4,1650,5.0,964540008
433,4,1696,1.0,945629238
434,4,1729,1.0,964622590
435,4,1740,2.0,964538964
436,4,1752,4.0,945078467
437,4,1760,4.0,964622590
438,4,1790,5.0,945079164
439,4,1795,3.0,964623306
440,4,1805,4.0,986935302
441,4,1854,4.0,945079858
442,4,1938,1.0,945173385
443,4,1948,5.0,945078863
444,4,1959,5.0,964622684
445,4,1978,1.0,986848894
446,4,2013,4.0,945079790
447,4,2019,5.0,945079013
448,4,2035,2.0,945078542
449,4,2077,4.0,964539986
450,4,2078,1.0,964778621
451,4,2083,2.0,945173553
452,4,2096,5.0,964539628
453,4,2135,5.0,945078814
454,4,2144,5.0,964539140
455,4,2157,4.0,986935016
456,4,2196,4.0,945078708
457,4,2200,5.0,986934870
458,4,2224,2.0,945078528
459,4,2236,2.0,945078946
460,4,2257,4.0,986848610
461,4,2284,4.0,986936200
462,4,2295,5.0,945079920
463,4,2306,4.0,986934884
464,4,2323,3.0,964778197
465,4,2326,5.0,964622487
466,4,2380,4.0,964539121
467,4,2391,1.0,964538930
468,4,2392,4.0,964539771
469,4,2411,4.0,964539828
470,4,2440,4.0,964623306
471,4,2486,4.0,986934498
472,4,2507,3.0,964622758
473,4,2514,5.0,964538329
474,4,2523,4.0,964539395
475,4,2543,4.0,986849238
476,4,2601,2.0,964538243
477,4,2604,1.0,986848908
478,4,2619,5.0,964538351
479,4,2640,2.0,986849212
480,4,2677,1.0,986935199
481,4,2827,3.0,964539085
482,4,2843,3.0,986936207
483,4,2876,5.0,986849180
484,4,2903,4.0,986934465
485,4,2912,3.0,986849149
486,4,2955,4.0,986849164
487,4,2979,4.0,986849130
488,4,2984,3.0,986934819
489,4,2994,1.0,986849254
490,4,3000,3.0,986848856
491,4,3001,4.0,986849180
492,4,3006,3.0,986849201
493,4,3007,3.0,986849226
494,4,3011,4.0,986849149
495,4,3012,5.0,986848753
496,4,3038,3.0,986848665
497,4,3065,4.0,986934901
498,4,3083,3.0,986848685
499,4,3099,3.0,986848700
500,4,3136,2.0,1007569424
501,4,3147,5.0,986848685
502,4,3152,4.0,1007574542
503,4,3156,3.0,1007569465
504,4,3161,2.0,1007569424
505,4,3168,4.0,1007574470
506,4,3191,1.0,1007569465
507,4,3214,4.0,1007569586
508,4,3236,3.0,1007574509
509,4,3407,1.0,1007569586
510,4,3470,3.0,1007574532
511,4,3481,5.0,1007569445
512,4,3560,3.0,1007569445
513,4,3569,4.0,1007574532
514,4,3574,4.0,1007569465
515,4,3613,5.0,1007569424
516,5,0,4.0,847434962
517,5,20,4.0,847435238
518,5,32,4.0,847434881
519,5,33,4.0,847435292
520,5,35,3.0,847434961
521,5,46,4.0,847434881
522,5,52,5.0,847435238
523,5,97,4.0,847434880
524,5,123,3.0,847434748
525,5,126,3.0,847434802
526,5,198,4.0,847435292
527,5,211,5.0,847435337
528,5,217,3.0,847435292
529,5,225,4.0,847435238
530,5,228,3.0,847435129
531,5,229,1.0,847435311
532,5,251,5.0,847435311
533,5,257,5.0,847434748
534,5,260,3.0,847435337
535,5,275,2.0,847434832
536,5,277,3.0,847434880
537,5,302,3.0,847434802
538,5,307,3.0,847434832
539,5,315,2.0,847435238
540,5,322,3.0,847434882
541,5,325,4.0,847435129
542,5,337,2.0,847434748
543,5,355,3.0,847435292
544,5,398,4.0,847434801
545,5,412,4.0,847435337
546,5,413,5.0,847435311
547,5,450,3.0,847435129
548,5,461,5.0,847434960
549,5,464,4.0,847435258
550,5,467,3.0,847435311
551,5,506,4.0,847434801
552,5,507,3.0,847435258
553,5,508,5.0,847434747
554,5,509,3.0,847434747
555,5,511,5.0,847435238
556,5,512,5.0,847434832
557,5,513,5.0,847435292
558,5,514,3.0,847434962
559,5,520,3.0,847435258
560,6,1,4.0,845553522
561,6,2,5.0,845554296
562,6,3,3.0,845554349
563,6,4,5.0,845553938
564,6,5,4.0,845553757
565,6,6,4.0,845554264
566,6,7,3.0,845555281
567,6,9,3.0,845553253
568,6,10,4.0,845553489
569,6,12,3.0,845555588
570,6,14,4.0,845554505
571,6,15,4.0,845553819
572,6,16,4.0,845553559
573,6,18,2.0,845553382
574,6,20,2.0,845553382
575,6,21,5.0,845553875
576,6,23,4.0,845554397
577,6,24,3.0,845553695
578,6,25,4.0,845555362
579,6,26,3.0,845555402
580,6,30,3.0,845553819
581,6,31,4.0,845553426
582,6,32,4.0,845553354
583,6,33,5.0,845553726
584,6,37,4.0,845554962
585,6,39,4.0,845555607
586,6,41,3.0,845553907
587,6,42,4.0,845554551
588,6,43,4.0,845553317
589,6,46,1.0,845553381
590,6,49,4.0,845555402
591,6,53,4.0,845554263
592,6,54,4.0,845555454
593,6,55,4.0,845553660
594,6,58,3.0,845555070
595,6,59,3.0,845555151
596,6,68,4.0,845555317
597,6,71,3.0,845554907
598,6,77,5.0,845556131
599,6,78,3.0,845555300
600,6,79,2.0,845555694
601,6,80,4.0,845555124
602,6,81,4.0,845555454
603,6,82,4.0,845554584
604,6,84,4.0,845553559
605,6,88,3.0,845555151
606,6,90,1.0,845555436
607,6,92,4.0,845554349
608,6,93,3.0,845553757
609,6,97,5.0,845553283
610,6,99,4.0,845553994
611,6,100,3.0,845556257
612,6,109,3.0,845555342
613,6,113,3.0,845554987
614,6,115,3.0,845555024
615,6,116,4.0,845553586
616,6,118,4.0,845553966
617,6,119,4.0,845555607
618,6,123,4.0,845553110
619,6,124,4.0,845553586
620,6,126,3.0,845553146
621,6,131,4.0,845553660
622,6,132,3.0,845555006
623,6,133,5.0,845553457
624,6,134,3.0,845553253
625,6,136,3.0,845553907
626,6,138,3.0,845553146
627,6,140,5.0,845553695
628,6,142,3.0,845554263
629,6,143,3.0,845555402
630,6,146,3.0,845554479
631,6,149,3.0,845554931
632,6,151,1.0,845555362
633,6,152,2.0,845555006
634,6,153,3.0,845553938
635,6,156,3.0,845553283
636,6,157,3.0,845553619
637,6,160,3.0,845556241
638,6,162,2.0,845554931
639,6,165,4.0,845554455
640,6,166,3.0,845553586
641,6,169,3.0,845556290
642,6,172,3.0,845553619
643,6,173,3.0,845555477
644,6,175,4.0,845554024
645,6,176,3.0,845553253
646,6,177,3.0,845556106
647,6,178,4.0,845556310
648,6,180,4.0,845556181
649,6,184,4.0,845554099
650,6,185,3.0,845555382
651,6,186,2.0,845553994
652,6,187,3.0,845556131
653,6,189,4.0,845554024
654,6,191,3.0,845553794
655,6,192,4.0,845553381
656,6,196,5.0,845553966
657,6,197,3.0,845553174
658,6,200,2.0,845554176
659,6,202,4.0,845553559
660,6,203,4.0,845553875
661,6,205,3.0,845554987
662,6,206,3.0,845555571
663,6,209,3.0,845555588
664,6,212,5.0,845554263
665,6,214,4.0,845555588
666,6,215,3.0,845556257
667,6,216,4.0,845553619
668,6,217,3.0,845553283
669,6,218,3.0,845555655
670,6,220,3.0,845553726
671,6,221,5.0,845554176
672,6,222,3.0,845555172
673,6,225,4.0,845553695
674,6,226,5.0,845554551
675,6,228,3.0,845553726
676,6,229,3.0,845553457
677,6,230,3.0,845554376
678,6,232,3.0,845555172
679,6,233,4.0,845555249
680,6,235,3.0,845553875
681,6,236,4.0,845555151
682,6,238,4.0,845553907
683,6,239,5.0,845553844
684,6,241,3.0,845555436
685,6,243,4.0,845554320
686,6,244,3.0,845553522
687,6,249,2.0,845553283
688,6,250,3.0,845554455
689,6,252,3.0,845555571
690,6,253,4.0,845553253
691,6,254,3.0,845553660
692,6,257,2.0,845553110
693,6,262,3.0,845555436
694,6,263,3.0,845554099
695,6,264,4.0,845555546
696,6,269,3.0,845556119
697,6,271,1.0,845555151
698,6,272,3.0,845555546
699,6,273,5.0,845554603
700,6,274,4.0,845553522
701,6,275,5.0,845553174
702,6,276,4.0,845553457
703,6,277,5.0,845553200
704,6,285,1.0,845554062
705,6,287,4.0,845553200
706,6,288,3.0,845555071
707,6,290,3.0,845555046
708,6,291,5.0,845553757
709,6,294,3.0,845556223
710,6,295,5.0,845553586
711,6,297,4.0,845553253
712,6,298,4.0,845555265
713,6,300,3.0,845553938
714,6,301,3.0,845555172
715,6,302,3.0,845553146
716,6,305,3.0,845555300
717,6,306,3.0,845553938
718,6,307,5.0,845553146
719,6,308,5.0,845553489
720,6,309,4.0,845554455
721,6,310,3.0,845555382
722,6,311,4.0,845553726
723,6,312,4.0,845555402
724,6,313,4.0,845553819
725,6,314,5.0,845553200
726,6,315,3.0,845553457
727,6,316,3.0,845555265
728,6,317,3.0,845556412
729,6,318,3.0,845555094
730,6,319,4.0,845554376
731,6,320,3.0,845553994
732,6,322,5.0,845553317
733,6,324,3.0,845554962
734,6,325,4.0,845553317
735,6,326,5.0,845553726
736,6,328,4.0,845553794
737,6,329,3.0,845554141
738,6,332,3.0,845554296
739,6,334,5.0,845553317
740,6,335,3.0,845554987
741,6,337,4.0,845553110
742,6,338,3.0,845553994
743,6,339,3.0,845554397
744,6,340,3.0,845554320
745,6,350,3.0,845554603
746,6,355,3.0,845553354
747,6,356,3.0,845554505
748,6,359,4.0,845554420
749,6,360,3.0,845554962
750,6,363,3.0,845554224
751,6,370,3.0,845554551
752,6,376,5.0,845553489
753,6,378,4.0,845553200
754,6,379,3.0,845553489
755,6,381,3.0,845554505
756,6,383,4.0,845553457
757,6,387,3.0,845555124
758,6,391,4.0,845555024
759,6,395,4.0,845553283
760,6,396,3.0,845554062
761,6,398,5.0,845553174
762,6,399,3.0,845555546
763,6,401,3.0,845555281
764,6,404,2.0,845553844
765,6,406,4.0,845553907
766,6,407,4.0,845555477
767,6,410,3.0,845555632
768,6,412,4.0,845553522
769,6,413,4.0,845554099
770,6,415,4.0,845554141
771,6,418,5.0,845553200
772,6,422,3.0,845553794
773,6,426,3.0,845554505
774,6,427,3.0,845554584
775,6,428,4.0,845554141
776,6,430,3.0,845555172
777,6,431,3.0,845554176
778,6,434,3.0,845553819
779,6,436,5.0,845553354
780,6,438,3.0,845554455
781,6,440,3.0,845555317
782,6,443,4.0,845553586
783,6,444,3.0,845553522
784,6,445,3.0,845555546
785,6,450,4.0,845553794
786,6,451,4.0,845554908
787,6,455,3.0,845553844
788,6,459,3.0,845554479
789,6,461,3.0,845553426
790,6,464,3.0,845554296
791,6,465,3.0,845554224
792,6,469,3.0,845556181
793,6,470,3.0,845554551
794,6,472,3.0,845553426
795,6,473,3.0,845554099
796,6,475,4.0,845554524
797,6,476,3.0,845554099
798,6,478,2.0,845554349
799,6,480,3.0,845554908
800,6,484,3.0,845553875
801,6,485,5.0,845553559
802,6,494,4.0,845555342
803,6,497,3.0,845555070
804,6,505,5.0,845553381
805,6,506,5.0,845553146
806,6,507,3.0,845553317
807,6,508,5.0,845553109
808,6,509,3.0,845553109
809,6,510,4.0,845553174
810,6,511,4.0,845553819
811,6,512,5.0,845553174
812,6,513,3.0,845554141
813,6,514,4.0,845553354
814,6,519,3.0,845555024
815,6,520,3.0,845553844
816,6,521,4.0,845555342
817,6,527,5.0,845554062
818,6,533,3.0,845555300
819,6,534,4.0,845555265
820,6,540,4.0,845555046
821,6,543,1.0,845555362
822,6,545,4.0,845555151
823,6,552,3.0,845556147
824,6,555,3.0,845555342
825,6,568,3.0,845555694
826,6,570,3.0,845556378
827,6,572,4.0,845556147
828,6,574,3.0,845555571
829,6,577,4.0,845554376
830,6,578,5.0,845555249
831,6,579,3.0,845556223
832,6,580,4.0,845555317
833,6,584,2.0,845555694
834,6,594,5.0,845553619
835,6,600,3.0,845555046
836,6,607,1.0,845555006
837,6,609,3.0,845555632
838,6,612,3.0,845556462
839,6,615,5.0,845556915
840,6,618,5.0,845554584
841,6,625,3.0,845556506
842,6,627,3.0,845555656
843,6,629,3.0,845556194
844,6,630,4.0,845554584
845,6,639,3.0,845555514
846,6,644,5.0,845556222
847,6,647,4.0,845556194
848,6,649,3.0,845556241
849,6,650,4.0,845555514
850,6,651,3.0,845556120
851,6,654,3.0,845555675
852,6,655,4.0,845556340
853,6,658,4.0,845555694
854,6,662,3.0,845556412
855,6,668,3.0,845556181
856,6,669,3.0,845556340
857,6,673,3.0,845556448
858,6,675,3.0,845556241
859,6,747,3.0,845556808
860,6,748,3.0,845556567
861,6,751,4.0,845556475
862,6,755,4.0,845556808
863,6,758,4.0,845556323
864,6,760,2.0,845556412
865,6,762,4.0,845556506
866,6,764,4.0,845556694
867,6,797,3.0,845556462
868,6,801,5.0,845556694
869,6,811,4.0,845556860
870,6,812,4.0,845556579
871,6,815,3.0,845555571
872,6,821,4.0,845556278
873,6,823,3.0,845555454
874,7,0,4.5,1106635946
875,7,46,4.5,1106635993
876,7,52,3.0,1106635520
877,7,123,4.5,1106635925
878,7,138,4.0,1106635987
879,7,224,5.0,1106635933
880,7,314,5.0,1106635915
881,7,337,3.0,1106635937
882,7,404,5.0,1106635532
883,7,418,5.0,1106635917
884,7,505,2.0,1106635714
885,7,506,3.0,1106635971
886,7,507,2.5,1106635940
887,7,509,3.0,1106635922
888,7,510,5.0,1106635912
889,7,512,3.5,1106712636
890,7,546,4.0,1106635981
891,7,602,4.0,1106636810
892,7,615,4.5,1106635943
893,7,702,3.0,1106635685
894,7,706,4.0,1106712615
895,7,838,4.0,1106635502
896,7,885,1.5,1106712613
897,7,897,4.0,1106635996
898,7,908,4.0,1106635462
899,7,910,4.0,1106635965
900,7,919,5.0,1106635496
901,7,920,4.5,1106635464
902,7,938,5.0,1106712575
903,7,944,1.5,1106635678
904,7,968,5.0,1106635681
905,7,1153,3.5,1106635489
906,7,1186,5.0,1106635423
907,7,1210,4.0,1106635429
908,7,1217,3.0,1107127060
909,7,1266,3.0,1106635653
910,7,1321,0.5,1106635416
911,7,1397,4.0,1106635484
912,7,1403,1.5,1106635444
913,7,1430,4.5,1106635657
914,7,1493,5.0,1106713565
915,7,1729,2.0,1106712559
916,7,1754,3.5,1106635625
917,7,1904,5.0,1106635640
918,7,1978,1.5,1106712553
919,7,1985,3.0,1106635540
920,7,2006,4.5,1113542732
921,7,2013,2.0,1106635420
922,7,2016,2.5,1106713072
923,7,2028,1.5,1106713076
924,7,2038,3.5,1106713081
925,7,2077,4.5,1106635648
926,7,2144,4.0,1106712546
927,7,2353,4.5,1106635500
928,7,2504,1.5,1106713005
929,7,2543,4.5,1106712549
930,7,2670,1.5,1106636534
931,7,2696,1.0,1106712541
932,7,2832,3.5,1106635630
933,7,2888,5.0,1106635733
934,7,2916,4.0,1106636596
935,7,2962,2.5,1106635635
936,7,2978,3.0,1161738301
937,7,2998,4.0,1106712913
938,7,3133,2.0,1106635742
939,7,3152,2.0,1110855253
940,7,3189,4.0,1106635524
941,7,3192,0.5,1107127033
942,7,3229,4.5,1106712869
943,7,3409,1.0,1106635749
944,7,3441,1.5,1109746591
945,7,3535,1.5,1161738352
946,7,3554,3.0,1106635738
947,7,3563,4.0,1106636531
948,7,3569,4.0,1106636718
949,7,3609,4.0,1106636702
950,7,3633,4.5,1106636589
951,7,3635,4.5,1106636610
952,7,3740,3.5,1106712866
953,7,3814,3.5,1106636606
954,7,3827,0.5,1106635735
955,7,3868,4.0,1106636707
956,7,3880,3.0,1106712820
957,7,3885,3.0,1106636612
958,7,3910,1.5,1106635745
